ts_code,trade_date,close,open,high,low,volume
000001.SH,20050412,1219.511,1239.134,1239.134,1218.512,13075881
000001.SH,20050413,1248.203,1228.974,1254.319,1228.974,19547071
000001.SH,20050414,1234.332,1252.206,1253.598,1233.237,15616198
000001.SH,20050415,1216.962,1229.68,1229.68,1213.203,14262298
000001.SH,20050418,1197.735,1212.392,1212.392,1190.984,11671176
000001.SH,20050419,1199.902,1196.281,1202.492,1191.231,10950126
000001.SH,20050420,1184.193,1198.956,1198.956,1178.64,11182984
000001.SH,20050421,1172.556,1182.205,1190.541,1167.994,13266844
000001.SH,20050422,1169.187,1171.028,1177.885,1163.402,13578363
000001.SH,20050425,1157.971,1166.342,1166.342,1146.414,13547648
000001.SH,20050426,1165.335,1155.644,1169.145,1151.637,13974141
000001.SH,20050427,1148.757,1165.099,1166.198,1148.138,13612865
000001.SH,20050428,1169.118,1145.746,1172.71,1135.733,17419743
000001.SH,20050429,1159.146,1168.331,1170.199,1155.985,14105696
000001.SH,20050509,1130.835,1160.62,1165.39,1130.411,10869350
000001.SH,20050510,1135.561,1126.818,1135.798,1108.42,13164154
000001.SH,20050511,1124.271,1134.595,1140.171,1121.867,10995569
000001.SH,20050512,1103.993,1122.178,1122.916,1099.84,12355883
000001.SH,20050513,1107.627,1101.606,1120.169,1093.281,13474947
000001.SH,20050516,1095.468,1105.397,1105.397,1082.137,10227759
000001.SH,20050517,1099.64,1091.258,1108.178,1083.943,11568727
000001.SH,20050518,1102.965,1099.74,1108.844,1090.299,10378408
000001.SH,20050519,1103.475,1101.753,1107.227,1083.115,10658166
000001.SH,20050520,1099.269,1100.491,1108.61,1094.669,9584041
000001.SH,20050523,1070.844,1095.308,1095.308,1069.435,9533945
000001.SH,20050524,1073.847,1065.998,1078.098,1057.536,11029454
000001.SH,20050525,1072.137,1072.521,1082.179,1064.875,9807597
000001.SH,20050526,1058.867,1071.212,1077.441,1055.816,9498556
000001.SH,20050527,1051.946,1056.323,1068.211,1050.055,10146251
000001.SH,20050530,1060.162,1049.721,1063.947,1043.276,8599816
000001.SH,20050531,1060.738,1061.612,1070.502,1057.748,9239224
000001.SH,20050601,1039.187,1059.61,1063.518,1035.706,10062490
000001.SH,20050602,1016.063,1036.73,1036.73,1008.754,11465556
000001.SH,20050603,1013.637,1013.903,1019.922,1000.522,10016268
000001.SH,20050606,1034.378,1010.381,1034.853,998.228,11043599
000001.SH,20050607,1030.941,1036.617,1055.629,1029.539,15703053
000001.SH,20050608,1115.582,1044.179,1118.694,1040.158,40282852
000001.SH,20050609,1131.052,1118.806,1146.417,1103.681,40690928
000001.SH,20050610,1108.286,1130.554,1130.554,1101.828,28410801
000001.SH,20050613,1106.291,1105.961,1112.101,1085.866,19203779
000001.SH,20050614,1093.464,1108.337,1119.676,1092.402,18368255
000001.SH,20050615,1072.836,1090.458,1090.458,1070.065,15267633
000001.SH,20050616,1086.01,1071.772,1086.348,1064.027,14483083
000001.SH,20050617,1085.61,1090.114,1094.669,1079.078,16752562
000001.SH,20050620,1115.62,1087.849,1115.862,1073.41,21468619
000001.SH,20050621,1101.486,1115.665,1115.665,1098.904,15478090
000001.SH,20050622,1102.033,1098.958,1103.249,1090.745,12351453
000001.SH,20050623,1093.702,1100.559,1106.749,1092.478,11484886
000001.SH,20050624,1101.882,1091.989,1102.23,1087.693,11121075
000001.SH,20050627,1124.64,1108.465,1129.959,1108.465,21842381
000001.SH,20050628,1108.588,1120.945,1120.945,1105.341,13458431
000001.SH,20050629,1104.992,1111.667,1113.522,1103.906,13469379
000001.SH,20050630,1080.938,1103.477,1103.477,1078.1,13785959
000001.SH,20050701,1055.594,1077.313,1077.313,1053.631,13597814
000001.SH,20050704,1047.278,1050.242,1050.242,1030.179,12275958
000001.SH,20050705,1039.043,1043.883,1047.823,1032.515,10494885
000001.SH,20050706,1033.545,1040.699,1044.779,1028.22,9196428
000001.SH,20050707,1038.597,1033.218,1044.053,1030.498,8570426
000001.SH,20050708,1017.983,1036.412,1036.412,1015.399,10337367
000001.SH,20050711,1011.499,1026.79,1043.207,1009.038,11330361
000001.SH,20050712,1046.161,1007.901,1048.918,1004.081,18457805
000001.SH,20050713,1037.394,1044.578,1045.943,1033.81,12821974
000001.SH,20050714,1040.416,1035.527,1049.881,1033.165,12571093
000001.SH,20050715,1026.115,1039.609,1046.364,1021.986,12750514
000001.SH,20050718,1012.097,1023.38,1023.38,1008.521,10964842
000001.SH,20050719,1014.355,1011.005,1020.675,1004.657,9882316
000001.SH,20050720,1021.052,1013.984,1025.103,1008.682,10568559
000001.SH,20050721,1020.632,1020.693,1022.044,1009.986,11140360
000001.SH,20050722,1046.321,1026.129,1054.635,1024.001,25488349
000001.SH,20050725,1045.4,1045.269,1048.974,1040.592,14134108
000001.SH,20050726,1072.807,1046.536,1078.056,1046.536,25577510
000001.SH,20050727,1089.909,1072.564,1090.185,1068.497,23812348
000001.SH,20050728,1086.548,1090.11,1097.634,1083.357,24695847
000001.SH,20050729,1083.033,1084.972,1088.476,1077.122,17683944
000001.SH,20050801,1088.948,1082.796,1094.151,1081.118,14731551
000001.SH,20050802,1104.038,1089.528,1104.044,1084.796,19015019
000001.SH,20050803,1107.699,1106.317,1120.679,1103.904,31436454
000001.SH,20050804,1102.589,1104.91,1108.163,1099.134,19436798
000001.SH,20050805,1128.743,1102.62,1129.068,1102.596,27096069
000001.SH,20050808,1138.882,1131.803,1146.727,1131.803,30237526
000001.SH,20050809,1152.534,1139.122,1152.94,1130.585,27154091
000001.SH,20050810,1165.033,1153.209,1165.127,1144.95,31427115
000001.SH,20050811,1183.579,1165.443,1184.256,1164.104,36967037
000001.SH,20050812,1167.915,1185.266,1192.049,1161.787,40478755
000001.SH,20050815,1187.006,1167.033,1187.797,1163.848,30319519
000001.SH,20050816,1177.278,1188.02,1192.917,1170.11,33155379
000001.SH,20050817,1192.834,1175.176,1193.568,1160.082,32307341
000001.SH,20050818,1148.035,1194.436,1201.755,1146.561,49201496
000001.SH,20050819,1150.184,1144.459,1157.37,1132.865,31501185
000001.SH,20050822,1158.597,1148.972,1162.04,1142.678,24033198
000001.SH,20050823,1149.957,1158.829,1159.631,1139.239,21840708
000001.SH,20050824,1167.137,1151.448,1171.434,1151.448,22674109
000001.SH,20050825,1172.475,1167.999,1172.69,1157.183,24232098
000001.SH,20050826,1171.86,1173.01,1174.537,1163.991,24296356
000001.SH,20050829,1154.428,1171.999,1172.014,1147.934,24333195
000001.SH,20050830,1146.385,1151.621,1153.765,1145.272,18551862
000001.SH,20050831,1162.798,1145.813,1163.524,1140.099,21676099
000001.SH,20050901,1184.933,1163.7,1185.76,1160.048,33830475
000001.SH,20050902,1188.848,1187.062,1188.913,1179.109,28920490
000001.SH,20050905,1196.224,1189.065,1196.866,1184.011,26700066
000001.SH,20050906,1173.322,1197.231,1201.824,1172.064,33685273
000001.SH,20050907,1194.309,1170.77,1194.586,1168.581,28602851
000001.SH,20050908,1194.411,1196.273,1201.463,1184.788,30528056
000001.SH,20050909,1189.625,1194.495,1204.456,1184.423,22155746
000001.SH,20050912,1188.212,1189.747,1191.933,1181.434,17096689
000001.SH,20050913,1207.164,1188.25,1207.401,1186.22,25913705
000001.SH,20050914,1217.261,1209.267,1217.413,1204.546,32243761
000001.SH,20050915,1217.281,1217.519,1218.941,1210.718,27217492
000001.SH,20050916,1212.947,1217.419,1217.758,1208.561,22397225
000001.SH,20050919,1220.627,1213.486,1220.974,1210.188,24656893
000001.SH,20050920,1212.617,1222.255,1223.565,1204.869,32300692
000001.SH,20050921,1187.988,1210.852,1210.852,1186.981,31799464
000001.SH,20050922,1159.96,1185.688,1185.688,1147.194,28602274
000001.SH,20050923,1151.98,1157.295,1164.599,1149.745,18774394
000001.SH,20050926,1155.042,1150.933,1155.604,1147.268,14538133
000001.SH,20050927,1133.237,1155.053,1157.799,1132.527,18093629
000001.SH,20050928,1131.774,1131.317,1142.49,1129.054,14751543
000001.SH,20050929,1155.485,1134.441,1155.777,1134.441,18536992
000001.SH,20050930,1155.614,1156.77,1158.698,1150.627,14493481
000001.SH,20051010,1138.95,1153.672,1153.672,1137.289,11720065
000001.SH,20051011,1157.192,1137.948,1157.303,1133.895,13426560
000001.SH,20051012,1161.853,1157.485,1165.666,1152.251,18467231
000001.SH,20051013,1152.607,1162.023,1165.355,1152.089,16905239
000001.SH,20051014,1139.547,1152.374,1154.32,1135.509,15145999
000001.SH,20051017,1131.375,1138.379,1138.379,1121.968,15135238
000001.SH,20051018,1141.201,1131.263,1142.037,1129.669,18928090
000001.SH,20051019,1134.608,1141.052,1150.594,1132.479,18908399
000001.SH,20051020,1135.949,1133.453,1136.314,1119.378,17371817
000001.SH,20051021,1141.318,1135.61,1145.99,1132.358,18011154
000001.SH,20051024,1141.171,1141.331,1143.459,1133.92,17275913
000001.SH,20051025,1121.918,1140.173,1140.173,1121.286,16929914
000001.SH,20051026,1097.161,1119.429,1119.429,1094.571,19211835
000001.SH,20051027,1097.782,1093.93,1101.269,1087.484,17203742
000001.SH,20051028,1080.867,1097.585,1102.023,1067.407,17973929
000001.SH,20051031,1092.817,1079.04,1096.149,1078.285,14835142
000001.SH,20051101,1089.95,1091.677,1094.153,1074.298,13985501
000001.SH,20051102,1104.792,1089.997,1108.884,1089.997,18764779
000001.SH,20051103,1095.273,1104.594,1111.437,1090.821,16862694
000001.SH,20051104,1100.045,1094.258,1100.43,1087.845,12783138
000001.SH,20051107,1100.65,1099.527,1100.952,1089.829,12082279
000001.SH,20051108,1110.147,1099.94,1111.119,1092.539,15311164
000001.SH,20051109,1108.153,1110.547,1117.063,1107.642,16725453
000001.SH,20051110,1088.301,1106.944,1106.944,1086.1,16155985
000001.SH,20051111,1090.195,1085.694,1094.307,1078.583,12560032
000001.SH,20051114,1088.653,1089.559,1089.709,1083.023,9202688
000001.SH,20051115,1087.508,1088.512,1099.029,1082.507,12215753
000001.SH,20051116,1095.89,1086.826,1096.297,1075.431,12608646
000001.SH,20051117,1095.31,1094.878,1098.675,1090.355,11961802
000001.SH,20051118,1116.999,1095.521,1122.61,1093.529,22480629
000001.SH,20051121,1119.936,1117.776,1122.879,1114.243,15543906
000001.SH,20051122,1098.655,1119.689,1119.689,1098.495,14646805
000001.SH,20051123,1105.746,1096.56,1106.477,1093.952,12601919
000001.SH,20051124,1113.374,1105.335,1117.944,1103.763,17140958
000001.SH,20051125,1114.916,1113.283,1115.081,1107.213,15509150
000001.SH,20051128,1110.823,1113.829,1119.345,1106.943,12852408
000001.SH,20051129,1096.986,1109.569,1110.305,1095.344,11879938
000001.SH,20051130,1099.261,1095.299,1099.577,1090.723,10875975
000001.SH,20051201,1098.747,1098.784,1104.563,1094.438,8932119
000001.SH,20051202,1094.287,1099.756,1102.759,1089.562,10636974
000001.SH,20051205,1079.197,1093.101,1093.101,1077.405,11224965
000001.SH,20051206,1087.794,1077.578,1089.594,1074.007,11052745
000001.SH,20051207,1099.615,1087.741,1100.048,1086.733,10389383
000001.SH,20051208,1098.323,1100.685,1106.342,1092.992,10398709
000001.SH,20051209,1113.477,1097.515,1114.584,1094.738,13487010
000001.SH,20051212,1116.367,1115.751,1118.525,1109.082,11944637
000001.SH,20051213,1117.846,1115.765,1119.421,1106.749,11376092
000001.SH,20051214,1125.387,1117.47,1127.629,1110.206,15022124
000001.SH,20051215,1123.555,1125.672,1134.853,1121.556,16824259
000001.SH,20051216,1127.508,1122.733,1127.941,1118.936,12610777
000001.SH,20051219,1131.751,1127.837,1134.5,1123.504,12228678
000001.SH,20051220,1136.342,1131.796,1136.386,1126.991,11712710
000001.SH,20051221,1130.759,1135.977,1142.393,1128.943,12292322
000001.SH,20051222,1135.238,1129.564,1136.001,1125.954,11121539
000001.SH,20051223,1144.871,1135.705,1144.938,1135.074,14472553
000001.SH,20051226,1156.823,1145.77,1159.782,1145.337,18653133
000001.SH,20051227,1154.288,1157.489,1158.163,1149.847,15673883
000001.SH,20051228,1157.034,1155.117,1157.197,1149.271,14680286
000001.SH,20051229,1169.862,1157.506,1169.867,1157.505,21803399
000001.SH,20051230,1161.057,1171.575,1173.064,1158.966,20027934
000001.SH,20060104,1180.963,1163.878,1181.004,1161.906,23258542
000001.SH,20060105,1197.269,1183.305,1197.837,1180.451,29484479
000001.SH,20060106,1209.422,1198.811,1215.536,1191.614,34342856
000001.SH,20060109,1215.668,1210.32,1217.314,1205.248,28706657
000001.SH,20060110,1220.618,1215.848,1220.756,1203.651,26794547
000001.SH,20060111,1211.053,1219.811,1223.559,1204.041,30631464
000001.SH,20060112,1226.704,1208.766,1227.302,1205.283,27018916
000001.SH,20060113,1221.459,1228.157,1231.223,1214.881,27708578
000001.SH,20060116,1202.869,1221.11,1221.386,1202.587,25274318
000001.SH,20060117,1208.438,1200.255,1209.024,1198.839,19726462
000001.SH,20060118,1233.35,1207.525,1234.529,1206.359,26667854
000001.SH,20060119,1251.576,1235.083,1251.957,1230.85,33617749
000001.SH,20060120,1255.308,1251.409,1258.698,1247.205,33203923
000001.SH,20060123,1255.774,1254.777,1257.347,1244.274,29028660
000001.SH,20060124,1252.062,1256.005,1262.087,1247.007,29671421
000001.SH,20060125,1258.046,1251.269,1260.174,1245.916,26558660
000001.SH,20060206,1287.626,1263.003,1287.665,1263.003,29177507
000001.SH,20060207,1282.096,1289.453,1297.404,1270.404,38404741
000001.SH,20060208,1290.055,1282.121,1291.737,1276.02,32857299
000001.SH,20060209,1269.454,1288.966,1288.966,1266.811,29079091
000001.SH,20060210,1282.656,1269.536,1284.096,1266.225,26314211
000001.SH,20060213,1279.64,1283.776,1284.951,1267.561,26131772
000001.SH,20060214,1286.327,1279.627,1286.421,1275.85,22541704
000001.SH,20060215,1299.166,1289.138,1300.995,1288.637,30147904
000001.SH,20060216,1270.633,1298.497,1298.497,1268.564,32352607
000001.SH,20060217,1267.408,1269.4,1280.041,1265.141,25903067
000001.SH,20060220,1267.542,1268.107,1279.423,1265.38,21542797
000001.SH,20060221,1288.419,1266.645,1288.546,1256.808,26659021
000001.SH,20060222,1284.226,1288.853,1297.939,1282.91,28517841
000001.SH,20060223,1288.847,1284.13,1289.943,1273.942,22875047
000001.SH,20060224,1296.866,1289.434,1297.343,1286.962,23578148
000001.SH,20060227,1297.186,1297.687,1304.613,1293.467,26819785
000001.SH,20060228,1299.03,1294.807,1299.473,1277.741,23647422
000001.SH,20060301,1306.586,1299.154,1308.196,1297.763,23640674
000001.SH,20060302,1285.666,1306.585,1307.639,1281.571,28445729
000001.SH,20060303,1293.297,1284.606,1295.411,1275.624,24925458
000001.SH,20060306,1288.955,1292.747,1296.847,1286.644,20329582
000001.SH,20060307,1259.916,1288.255,1288.255,1257.54,22653395
000001.SH,20060308,1250.384,1256.685,1258.239,1238.156,19841574
000001.SH,20060309,1245.166,1247.462,1253.758,1242.681,15385934
000001.SH,20060310,1245.653,1245.188,1253.911,1240.751,14095626
000001.SH,20060313,1259.674,1245.3,1260.071,1245.3,13775153
000001.SH,20060314,1259.044,1260.422,1262.752,1250.277,14875712
000001.SH,20060315,1274.812,1259.231,1275.515,1258.146,18451269
000001.SH,20060316,1274.19,1274.615,1277.194,1270.831,18322699
000001.SH,20060317,1269.462,1273.01,1276.628,1265.606,18754804
000001.SH,20060320,1288.418,1269.581,1288.971,1264.41,20297174
000001.SH,20060321,1290.395,1288.555,1297.608,1285.431,24345687
000001.SH,20060322,1296.706,1289.461,1296.912,1281.128,22330090
000001.SH,20060323,1302.457,1296.194,1302.791,1289.525,25465408
000001.SH,20060324,1294.704,1302.141,1308.057,1293.296,24423936
000001.SH,20060327,1295.915,1296.066,1296.593,1283.682,20613246
000001.SH,20060328,1298.791,1295.76,1302.648,1293,25011826
000001.SH,20060329,1305.567,1299.383,1313.125,1296.59,34152236
000001.SH,20060330,1294.718,1305.843,1308.496,1293.829,26038827
000001.SH,20060331,1298.295,1291.518,1298.751,1285.735,26636858
000001.SH,20060403,1319.471,1298.684,1319.485,1298.684,32804669
000001.SH,20060404,1329.798,1319.837,1330.105,1315.331,37134050
000001.SH,20060405,1340.162,1330.561,1341.504,1326.533,37763198
000001.SH,20060406,1339.737,1341.736,1348.52,1336.138,41715075
000001.SH,20060407,1342.965,1340.646,1345.291,1330.513,40666055
000001.SH,20060410,1359.081,1344.239,1359.408,1339.523,41415428
000001.SH,20060411,1362.229,1360.978,1366.523,1350.323,43870408
000001.SH,20060412,1360.132,1361.741,1364.691,1355.655,37129072
000001.SH,20060413,1332.33,1359.278,1364.316,1331.682,41299055
000001.SH,20060414,1359.538,1330.095,1360.094,1328.435,37871219
000001.SH,20060417,1378.614,1360.644,1383.654,1353.396,42219761
000001.SH,20060418,1385.114,1379.813,1391.378,1370.153,36785181
000001.SH,20060419,1396.702,1389.134,1399.547,1378.796,40578163
000001.SH,20060420,1385.9,1398.098,1404.192,1376.961,43303288
000001.SH,20060421,1416.793,1385.923,1419.891,1383.45,45569103
000001.SH,20060424,1409.786,1423.409,1429.056,1402.269,52015803
000001.SH,20060425,1399.767,1405.898,1409.274,1386.126,43248836
000001.SH,20060426,1417.477,1399.068,1426.626,1397.349,48410649
000001.SH,20060427,1416.732,1418.903,1424.465,1407.141,37608444
000001.SH,20060428,1440.223,1403.523,1444.714,1389.346,44562043
000001.SH,20060508,1497.104,1446.992,1497.202,1446.992,51620655
000001.SH,20060509,1531.161,1503.239,1532.754,1497.994,64683904
000001.SH,20060510,1545.687,1537.561,1554.034,1518.335,62717096
000001.SH,20060511,1537.377,1547.556,1583.761,1536.292,73218335
000001.SH,20060512,1602.832,1532.878,1603.211,1531.233,68393752
000001.SH,20060515,1664.088,1616.259,1664.938,1606.57,87725270
000001.SH,20060516,1613.251,1658.692,1678.599,1604.784,88275040
000001.SH,20060517,1625.146,1613.23,1640.695,1592.185,70980534
000001.SH,20060518,1617.281,1611.657,1630.073,1582.962,60585107
000001.SH,20060519,1659.545,1620.213,1664.614,1610.04,77086291
000001.SH,20060522,1657.689,1656.754,1674.221,1646.683,77258873
000001.SH,20060523,1604.552,1647.962,1648.528,1597.102,69900145
000001.SH,20060524,1590.924,1609.742,1634.59,1562.387,57270432
000001.SH,20060525,1591.425,1585.466,1598.559,1563.863,41049372
000001.SH,20060526,1613.894,1596.565,1614.553,1593.093,43722532
000001.SH,20060529,1648.538,1622.108,1648.838,1609.005,51715168
000001.SH,20060530,1657.288,1654.98,1663.929,1634.9,53087733
000001.SH,20060531,1641.3,1656.284,1667.233,1628.679,57015979
000001.SH,20060601,1684.195,1639.673,1684.709,1635.746,67843864
000001.SH,20060602,1669.399,1688.782,1695.58,1659.14,78144691
000001.SH,20060605,1684.624,1669.236,1685.292,1639.68,67297771
000001.SH,20060606,1679.126,1681.22,1692.825,1672.814,58422960
000001.SH,20060607,1589.545,1678.238,1678.238,1588.971,65085316
000001.SH,20060608,1591.49,1576.435,1596.122,1540.934,54576873
000001.SH,20060609,1551.384,1583.956,1594.438,1550.202,47003917
000001.SH,20060612,1552.798,1540.216,1566.447,1529.503,31496274
000001.SH,20060613,1548.495,1552.098,1570.1,1532.059,32450683
000001.SH,20060614,1531.327,1540.635,1540.635,1512.521,32438103
000001.SH,20060615,1533.98,1531.247,1551.3,1528.23,28473398
000001.SH,20060616,1574.467,1540.187,1574.475,1540.187,33572612
000001.SH,20060619,1586.286,1559.985,1591.85,1544.931,35562047
000001.SH,20060620,1592.332,1583.871,1592.832,1572.582,35537111
000001.SH,20060621,1598.116,1590.607,1617.714,1570.083,39705880
000001.SH,20060622,1596.066,1593.097,1605.252,1587.799,32465888
